,Language,Query,GitHubUrl,code,relevance
847,Python,get all parents of xml node,https://github.com/klahnakoski/pyLibrary/blob/fa2dcbc48fda8d26999baef400e9a98149e0b982/mo_graphs/algorithms.py#L115-L202,"def dominator_tree(graph): """""" RETURN DOMINATOR FOREST THERE ARE TWO TREES, ""ROOTS"" and ""LOOPS"" ROOTS HAVE NO PARENTS LOOPS ARE NODES THAT ARE A MEMBER OF A CYCLE THAT HAS NO EXTRNAL PARENT roots = dominator_tree(graph).get_children(ROOTS) """""" todo = Queue() done = set() dominator = Tree(None) nodes = list(graph.nodes) while True: # FIGURE OUT NET ITEM TO WORK ON if todo: node = todo.pop() elif nodes: node = nodes.pop() if len(nodes) % 1000 == 0: Log.note(""{{num}} nodes remaining"", num=len(nodes)) else: break if node in done: continue parents = graph.get_parents(node) - {node} if not parents: # node WITHOUT parents IS A ROOT done.add(node) dominator.add_edge(Edge(ROOTS, node)) continue not_done = parents - done if not_done: # THERE ARE MORE parents TO DO FIRST more_todo = not_done - todo if not more_todo: # ALL PARENTS ARE PART OF A CYCLE, MAKE node A ROOT done.add(node) dominator.add_edge(Edge(LOOPS, node)) else: # DO THE PARENTS BEFORE node todo.push(node) for p in more_todo: todo.push(p) continue # WE CAN GET THE DOMINATORS FOR ALL parents if len(parents) == 1: # SHORTCUT dominator.add_edge(Edge(list(parents)[0], node)) done.add(node) continue paths_from_roots = [ list(reversed(dominator.get_path_to_root(p))) for p in parents ] if any(p[0] is ROOTS for p in paths_from_roots): # THIS OBJECT CAN BE REACHED FROM A ROOT, IGNORE PATHS FROM LOOPS paths_from_roots = [p for p in paths_from_roots if p[0] is ROOTS] if len(paths_from_roots) == 1: # SHORTCUT dom = paths_from_roots[0][-1] dominator.add_edge(Edge(dom, node)) done.add(node) continue # FIND COMMON PATH FROM root num_paths = len(paths_from_roots) for i, x in enumerate(zip_longest(*paths_from_roots)): if x.count(x[0]) != num_paths: dom = paths_from_roots[0][i-1] if dom is LOOPS: # CAN BE REACHED FROM MORE THAN ONE LOOP, PICK ONE TO BLAME dom = paths_from_roots[0][-1] break else: # ALL PATHS IDENTICAL dom = paths_from_roots[0][-1] dominator.add_edge(Edge(dom, node)) done.add(node) return dominator",1
1139,Python,get all parents of xml node,https://github.com/tanghaibao/goatools/blob/407682e573a108864a79031f8ca19ee3bf377626/goatools/obo_parser.py#L205-L211,"def get_all_parents(self): """"""Return all parent GO IDs."""""" all_parents = set() for parent in self.parents: all_parents.add(parent.item_id) all_parents |= parent.get_all_parents() return all_parents",1
347,Python,get all parents of xml node,https://github.com/pgmpy/pgmpy/blob/9381a66aba3c3871d3ccd00672b148d17d63239e/pgmpy/estimators/MLE.py#L84-L139,"def estimate_cpd(self, node): """""" Method to estimate the CPD for a given variable. Parameters ---------- node: int, string (any hashable python object) The name of the variable for which the CPD is to be estimated. Returns ------- CPD: TabularCPD Examples -------- >>> import pandas as pd >>> from pgmpy.models import BayesianModel >>> from pgmpy.estimators import MaximumLikelihoodEstimator >>> data = pd.DataFrame(data={'A': [0, 0, 1], 'B': [0, 1, 0], 'C': [1, 1, 0]}) >>> model = BayesianModel([('A', 'C'), ('B', 'C')]) >>> cpd_A = MaximumLikelihoodEstimator(model, data).estimate_cpd('A') >>> print(cpd_A) ╒══════╤══════════╕ │ A(0) │ 0.666667 │ ├──────┼──────────┤ │ A(1) │ 0.333333 │ ╘══════╧══════════╛ >>> cpd_C = MaximumLikelihoodEstimator(model, data).estimate_cpd('C') >>> print(cpd_C) ╒══════╤══════╤══════╤══════╤══════╕ │ A │ A(0) │ A(0) │ A(1) │ A(1) │ ├──────┼──────┼──────┼──────┼──────┤ │ B │ B(0) │ B(1) │ B(0) │ B(1) │ ├──────┼──────┼──────┼──────┼──────┤ │ C(0) │ 0.0 │ 0.0 │ 1.0 │ 0.5 │ ├──────┼──────┼──────┼──────┼──────┤ │ C(1) │ 1.0 │ 1.0 │ 0.0 │ 0.5 │ ╘══════╧══════╧══════╧══════╧══════╛ """""" state_counts = self.state_counts(node) # if a column contains only `0`s (no states observed for some configuration # of parents' states) fill that column uniformly instead state_counts.ix[:, (state_counts == 0).all()] = 1 parents = sorted(self.model.get_parents(node)) parents_cardinalities = [len(self.state_names[parent]) for parent in parents] node_cardinality = len(self.state_names[node]) cpd = TabularCPD(node, node_cardinality, np.array(state_counts), evidence=parents, evidence_card=parents_cardinalities, state_names=self.state_names) cpd.normalize() return cpd",0
330,Python,fuzzy match ranking,https://github.com/oscarbranson/latools/blob/cd25a650cfee318152f234d992708511f7047fbe/latools/filtering/filt_obj.py#L319-L344,"def fuzzmatch(self, fuzzkey, multi=False): """""" Identify a filter by fuzzy string matching. Partial ('fuzzy') matching performed by `fuzzywuzzy.fuzzy.ratio` Parameters ---------- fuzzkey : str A string that partially matches one filter name more than the others. Returns ------- The name of the most closely matched filter. : str """""" keys, ratios = np.array([(f, seqm(None, fuzzkey, f).ratio()) for f in self.components.keys()]).T mratio = max(ratios) if multi: return keys[ratios == mratio] else: if sum(ratios == mratio) == 1: return keys[ratios == mratio][0] else: raise ValueError(""\nThe filter key provided ('{:}') matches two or more filter names equally well:\n"".format(fuzzkey) + ', '.join(keys[ratios == mratio]) + ""\nPlease be more specific!"")",3
881,Python,fuzzy match ranking,https://github.com/hearsaycorp/normalize/blob/8b36522ddca6d41b434580bd848f3bdaa7a999c8/normalize/diff.py#L547-L588,"def _fuzzy_match(set_a, set_b): seen = dict() scores = list() # Yes, this is O(n.m), but python's equality operator is # fast for hashable types. for a_pk_seq, b_pk_seq in product(set_a, set_b): a_pk, a_seq = a_pk_seq b_pk, b_seq = b_pk_seq if (a_pk, b_pk) in seen: if seen[a_pk, b_pk][0]: score = list(seen[a_pk, b_pk]) scores.append(score + [a_pk_seq, b_pk_seq]) else: match = 0 common = min((len(a_pk), len(b_pk))) no_match = max((len(a_pk), len(b_pk))) - common for i in range(0, common): if a_pk[i] == b_pk[i]: if not _nested_falsy(a_pk[i]): match += 1 else: no_match += 1 seen[a_pk, b_pk] = (match, no_match) if match: scores.append([match, no_match, a_pk_seq, b_pk_seq]) remaining_a = set(set_a) remaining_b = set(set_b) for match, no_match, a_pk_seq, b_pk_seq in sorted( scores, key=lambda x: x[0] - x[1], reverse=True, ): if a_pk_seq in remaining_a and b_pk_seq in remaining_b: remaining_a.remove(a_pk_seq) remaining_b.remove(b_pk_seq) yield a_pk_seq, b_pk_seq if not remaining_a or not remaining_b: break",3
496,Python,fuzzy match ranking,https://github.com/CalebBell/fluids/blob/57f556752e039f1d3e5a822f408c184783db2828/fluids/friction.py#L60-L71,"def fuzzy_match(name, strings): global fuzzy_match_fun if fuzzy_match_fun is not None: return fuzzy_match_fun(name, strings) try: from fuzzywuzzy import process, fuzz fuzzy_match_fun = lambda name, strings: process.extractOne(name, strings, scorer=fuzz.partial_ratio)[0] except ImportError: # pragma: no cover import difflib fuzzy_match_fun = lambda name, strings: difflib.get_close_matches(name, strings, n=1, cutoff=0)[0] return fuzzy_match_fun(name, strings)",2
1564,Python,fuzzy match ranking,https://github.com/toejough/pimento/blob/cdb00a93976733aa5521f8504152cedeedfc711a/pimento/__init__.py#L298-L311,"def _exact_match(response, matches, insensitive, fuzzy): ''' returns an exact match, if it exists, given parameters for the match ''' for match in matches: if response == match: return match elif insensitive and response.lower() == match.lower(): return match elif fuzzy and _exact_fuzzy_match(response, match, insensitive): return match else: return None",2
656,Python,fuzzy match ranking,https://github.com/coleifer/peewee/blob/ea9403b01acb039adb3a2472186d795c796b77a0/playhouse/sqlite_ext.py#L1136-L1169,"def rank(raw_match_info, *raw_weights): # Handle match_info called w/default args 'pcx' - based on the example rank # function http://sqlite.org/fts3.html#appendix_a match_info = _parse_match_info(raw_match_info) score = 0.0 p, c = match_info[:2] weights = get_weights(c, raw_weights) # matchinfo X value corresponds to, for each phrase in the search query, a # list of 3 values for each column in the search table. # So if we have a two-phrase search query and three columns of data, the # following would be the layout: # p0 : c0=[0, 1, 2], c1=[3, 4, 5], c2=[6, 7, 8] # p1 : c0=[9, 10, 11], c1=[12, 13, 14], c2=[15, 16, 17] for phrase_num in range(p): phrase_info_idx = 2 + (phrase_num * c * 3) for col_num in range(c): weight = weights[col_num] if not weight: continue col_idx = phrase_info_idx + (col_num * 3) # The idea is that we count the number of times the phrase appears # in this column of the current row, compared to how many times it # appears in this column across all rows. The ratio of these values # provides a rough way to score based on ""high value"" terms. row_hits = match_info[col_idx] all_rows_hits = match_info[col_idx + 1] if row_hits > 0: score += weight * (float(row_hits) / all_rows_hits) return -score",1
1863,Python,fuzzy match ranking,https://github.com/azraq27/gini/blob/3c2b5265d096d606b303bfe25ac9adb74b8cee14/gini/matching.py#L63-L68,"def best_item_from_list(item,options,fuzzy=90,fname_match=True,fuzzy_fragment=None,guess=False): '''Returns just the best item, or ``None``''' match = best_match_from_list(item,options,fuzzy,fname_match,fuzzy_fragment,guess) if match: return match[0] return None",1
2040,Python,fuzzy match ranking,https://github.com/PrefPy/prefpy/blob/f395ba3782f05684fa5de0cece387a6da9391d02/prefpy/egmm_mixpl.py#L69-L90,"def Dictionarize(rankings, m): rankcnt = {} #print(""1"",rankings[1]) for ranking in rankings: #print(""2"",ranking) flag = 0 l = len(ranking) if len(set(ranking)) < l: print(""Orders with duplicate alternatives are ignored!"") continue for i in range(l): if ranking[i] >= m or ranking[i] < 0: flag = 1 if flag == 1: print(""Alternative index out of range! Ranking ignored!"") continue key = rank2str(ranking) if key in rankcnt: rankcnt[key] += 1 else: rankcnt[key] = 1 return rankcnt",1
382,Python,fuzzy match ranking,https://github.com/locationlabs/mockredis/blob/fd4e3117066ff0c24e86ebca007853a8092e3254/mockredis/client.py#L1193-L1196,"def zrank(self, name, value): zset = self._get_zset(name, ""ZRANK"") return zset.rank(self._encode(value)) if zset else None",0
711,Python,fuzzy match ranking,https://github.com/mbodenhamer/syn/blob/aeaa3ad8a49bac8f50cf89b6f1fe97ad43d1d258/syn/base_utils/logic.py#L59-L61,"def fuzzy_xor(a, b): return fuzzy_and(fuzzy_or(a, b), fuzzy_not(fuzzy_equiv(a, b)))",0
1017,Python,fuzzy match ranking,https://github.com/sosreport/sos/blob/2ebc04da53dc871c8dd5243567afa4f8592dca29/sos/policies/__init__.py#L713-L724,"def find_preset(self, preset): """"""Find a preset profile matching the specified preset string. :param preset: a string containing a preset profile name. :returns: a matching PresetProfile. """""" # FIXME: allow fuzzy matching? for match in self.presets.keys(): if match == preset: return self.presets[match] return None",0
542,Python,format date,https://github.com/stestagg/dateformat/blob/4743f5dabf1eaf66524247328c76cfd3a05d0daf/benchmark/benchmark_parsing.py#L22-L24,"def format_date_list(dates): format = dateformat.DateFormat(""YYYY-MM-DD hh:mm:ss"") return [format.format(date) for date in dates]",3
634,Python,format date,https://github.com/geex-arts/django-jet/blob/64d5379f8a2278408694ce7913bf25f26035b855/jet/dashboard/dashboard_modules/google_analytics.py#L267-L279,"def format_grouped_date(self, data, group): date = self.get_grouped_date(data, group) if group == 'week': date = u'%s — %s' % ( (date - datetime.timedelta(days=6)).strftime('%d.%m'), date.strftime('%d.%m') ) elif group == 'month': date = date.strftime('%b, %Y') else: date = formats.date_format(date, 'DATE_FORMAT') return date",3
